
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-11-15;14.983,26;300842748726;12.871,87;342353292510;24.762,33;32850348917;14.222,81;14755169138;14.086,96;313579079121;14.052,37;121130732716;14.690,84;99605195705
2003-11-16;14.983,26;300842748726;12.871,87;342353292510;24.762,33;32850348917;14.222,81;14755169138;14.086,96;313579079121;14.052,37;121130732716;14.690,84;99605195705
2003-11-17;14.980,82;299469774781;12.866,15;339929293407;24.778,20;32330639871;14.216,74;14439570611;14.081,34;311760837643;14.046,10;119486959993;14.681,42;98587208945
2003-11-18;14.965,99;298045843184;12.859,79;339980977476;24.741,12;32339625685;14.212,61;14435352823;14.071,18;311661088258;14.041,54;119487919105;14.675,32;98680324188
2003-11-19;15.062,91;298639064350;12.895,51;340863239330;24.846,91;32490188440;14.242,52;14476504693;14.118,61;312598960687;14.092,68;119921566505;14.737,92;98127901294
2003-11-20;14.999,98;296587296334;12.880,74;340487671073;24.818,81;32461200586;14.219,58;14453903070;14.091,44;311989191075;14.074,07;119858875284;14.702,94;97952673761
2003-11-21;14.983,51;295235253367;12.870,15;340091247315;24.779,03;32409175391;14.207,39;14442447690;14.072,53;311675504800;14.061,56;119769554955;14.683,74;97380149014
2003-11-22;14.983,51;295235253367;12.870,15;340091247315;24.779,03;32409175391;14.207,39;14442447690;14.072,53;311675504800;14.061,56;119769554955;14.683,74;97380149014
2003-11-23;14.983,51;295235253367;12.870,15;340091247315;24.779,03;32409175391;14.207,39;14442447690;14.072,53;311675504800;14.061,56;119769554955;14.683,74;97380149014
2003-11-24;14.976,70;294674642920;12.867,68;340637898259;24.782,24;32422531012;14.223,20;14438961842;14.081,14;308388417398;14.065,45;119833592076;14.688,60;97387648192
2003-11-25;14.936,17;293100778439;12.843,59;339899105131;24.739,09;32369261431;14.196,79;14422653125;14.061,74;307943552282;14.040,00;117090622337;14.663,68;97202366608
2003-11-26;14.941,31;292692282414;12.839,58;339749566039;24.722,12;32358503726;14.190,58;14422456836;14.052,74;307591520158;14.034,01;117039104106;14.660,76;96629877374
2003-11-27;14.963,33;292648971347;12.848,02;339779360917;24.760,41;32384605544;14.196,57;14434495434;14.072,92;308761597601;14.050,70;117102747118;14.678,81;96775946365
2003-11-28;14.925,50;291548631466;12.824,13;339354380548;24.727,75;32147762532;14.163,18;14403320620;14.063,81;308555956799;14.029,55;117089527765;14.654,68;96635546626
2003-11-29;14.925,50;291548631466;12.824,13;339354380548;24.727,75;32147762532;14.163,18;14403320620;14.063,81;308555956799;14.029,55;117089527765;14.654,68;96635546626
2003-11-30;14.925,50;291548631466;12.824,13;339354380548;24.727,75;32147762532;14.163,18;14403320620;14.063,81;308555956799;14.029,55;117089527765;14.654,68;96635546626
2003-12-01;14.913,32;290266975076;12.815,88;330548374300;24.695,47;32105796346;14.163,12;14402940056;14.056,96;306624484537;14.018,91;116957192618;14.641,81;96550646281
2003-12-02;14.914,22;289539959548;12.809,97;330410855360;24.655,64;32054020320;14.167,35;14407245244;14.056,62;306600851975;14.014,51;116867422379;14.640,29;96538600774
2003-12-03;14.907,45;288564658864;12.806,10;329653744094;24.623,65;31971438059;14.156,58;14162805368;14.051,69;306438577024;14.006,14;116689803737;14.637,19;95772481507
2003-12-04;14.834,80;286469027485;12.786,24;329094982366;24.584,34;31920412731;14.134,23;14140443485;14.028,37;305938640901;13.973,10;116254186941;14.597,26;95292033166
2003-12-05;14.930,36;287359443986;12.803,71;329057882655;24.615,73;31964110354;14.153,97;14160191679;14.049,54;306213487398;14.010,31;116476118091;14.644,97;96363630294
2003-12-06;14.930,36;287359443986;12.803,71;329057882655;24.615,73;31964110354;14.153,97;14160191679;14.049,54;306213487398;14.010,31;116476118091;14.644,97;96363630294
2003-12-07;14.930,36;287359443986;12.803,71;329057882655;24.615,73;31964110354;14.153,97;14160191679;14.049,54;306213487398;14.010,31;116476118091;14.644,97;96363630294
2003-12-08;14.930,36;287359443986;12.803,71;329057882655;24.615,73;31964110354;14.153,97;14160191679;14.049,54;306213487398;14.010,31;116476118091;14.644,97;96363630294
2003-12-09;14.939,03;286974712754;12.810,50;329113796978;24.653,65;31954685734;14.148,01;14154196487;14.057,46;306282265411;14.018,21;116515769447;14.649,98;96294244349
2003-12-10;14.890,99;285169208807;12.800,28;327912554815;24.639,29;32008081426;14.141,49;14169365413;14.046,43;305853710315;14.005,83;115273946627;14.624,79;95938936462
2003-12-11;14.887,20;285112776833;12.799,13;327966643695;24.663,04;31976470479;14.125,63;14106881712;14.050,87;304972089932;14.009,44;115304265368;14.633,11;96024693043
2003-12-12;14.912,12;284681486663;12.807,41;324021474948;24.652,16;31547438692;14.160,03;14132576021;14.055,16;304802179635;14.013,99;115355030583;14.649,61;95567310123
2003-12-13;14.912,12;284681486663;12.807,41;324021474948;24.652,16;31547438692;14.160,03;14132576021;14.055,16;304802179635;14.013,99;115355030583;14.649,61;95567310123
2003-12-14;14.912,12;284681486663;12.807,41;324021474948;24.652,16;31547438692;14.160,03;14132576021;14.055,16;304802179635;14.013,99;115355030583;14.649,61;95567310123
2003-12-15;14.887,42;284172432259;12.809,32;324081905874;24.688,28;31593896915;14.153,59;14126139840;14.066,67;302767969017;14.019,94;115408571108;14.649,11;95541527100
2003-12-16;14.909,95;283394642965;12.822,55;321807772850;24.699,65;31196583282;14.168,08;13632964049;14.071,79;300040265142;14.031,37;114159109440;14.666,63;95079469218
2003-12-17;14.934,62;283406671877;12.832,81;322039502463;24.708,74;31208651244;14.183,44;13652943269;14.078,08;300142698953;14.045,59;114400774693;14.674,77;94834614868
2003-12-18;14.928,54;282873761239;12.835,61;322310151822;24.700,54;31205205542;14.179,81;13664365142;14.080,27;300127873098;14.041,16;114376826621;14.676,49;94930900173
2003-12-19;14.876,44;281704614467;12.802,00;321288822793;24.639,39;31169288579;14.118,02;13602599173;14.047,95;299395310385;14.010,07;114129759568;14.636,92;94714706729
2003-12-20;14.876,44;281704614467;12.802,00;321288822793;24.639,39;31169288579;14.118,02;13602599173;14.047,95;299395310385;14.010,07;114129759568;14.636,92;94714706729
2003-12-21;14.876,44;281704614467;12.802,00;321288822793;24.639,39;31169288579;14.118,02;13602599173;14.047,95;299395310385;14.010,07;114129759568;14.636,92;94714706729
2003-12-22;14.839,83;280942948115;12.786,08;321259475828;24.661,37;31204116963;14.113,85;13598459262;14.045,39;299338991586;13.996,95;114080382560;14.618,66;94596511047
2003-12-23;14.893,87;281674417017;12.807,49;321686817012;24.664,69;31213422911;14.146,70;13629075455;14.057,72;299550426936;14.021,28;112963120219;14.648,71;94815173770
2003-12-24;14.911,28;281868497854;12.807,00;321923506206;24.666,22;31215355795;14.138,01;13627598150;14.058,98;299822019723;14.034,16;113065760412;14.646,27;94513118585
2003-12-25;14.911,28;281868497854;12.807,00;321923506206;24.666,22;31215355795;14.138,01;13627598150;14.058,98;299822019723;14.034,16;113065760412;14.646,27;94513118585
2003-12-26;14.906,92;281380325924;12.803,46;321663270863;24.660,21;31220071468;14.126,60;13618035482;14.052,92;299686660284;14.021,05;112960121334;14.638,81;94464954658
2003-12-27;14.906,92;281380325924;12.803,46;321663270863;24.660,21;31220071468;14.126,60;13618035482;14.052,92;299686660284;14.021,05;112960121334;14.638,81;94464954658
2003-12-28;14.906,92;281380325924;12.803,46;321663270863;24.660,21;31220071468;14.126,60;13618035482;14.052,92;299686660284;14.021,05;112960121334;14.638,81;94464954658
2003-12-29;14.905,12;281654789833;12.811,66;321874388634;24.678,97;31252177089;14.132,55;13636769662;14.060,13;298396412322;14.021,26;113146050391;14.647,22;94460860313
2003-12-30;14.985,60;282598566291;12.845,83;322724796833;24.718,17;31115918200;14.184,07;13691510460;14.108,77;300081579258;14.067,58;113515852485;14.717,91;94916761058
2003-12-31;14.889,95;280796029014;12.816,36;321983056024;24.679,59;31067360636;14.155,02;13663468205;14.082,39;299514122370;14.037,58;113272021355;14.679,45;94668079923
