
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-03-08;49.443,34;4097944945029;51.722,26;5045057781904;52.731,21;5948053683724;50.863,98;1207498865662;48.037,43;529969740349;51.666,05;4254543321796;53.049,78;15873001748
2020-03-09;48.704,83;4019591837696;50.926,72;4944207304777;51.912,21;5824650324948;50.021,91;1180000409614;47.316,63;520630992755;50.861,97;4178091958560;52.413,85;15773209341
2020-03-10;46.607,24;3834541672535;48.880,52;4731400465673;49.800,91;5556013146052;47.854,16;1124349935849;45.395,55;498805734402;48.763,40;3996726382244;50.415,03;15015924715
2020-03-11;47.089,79;3874278017935;49.240,04;4760055926888;50.215,53;5600473626500;48.269,09;1133725544161;45.729,93;502272398838;49.082,71;4020384885033;50.532,03;14928169614
2020-03-12;45.891,00;3773525363551;48.062,26;4644271044440;49.011,91;5453392721575;47.051,07;1104772223530;44.600,07;489523776269;47.918,83;3923840447705;49.333,88;14719692339
2020-03-13;43.069,21;3499491942119;45.282,25;4360063174693;46.147,14;5121292069796;44.150,72;1032497469754;41.975,61;459789359685;45.047,28;3679372119811;46.660,43;13652761437
2020-03-14;43.069,21;3499491942119;45.282,25;4360063174693;46.147,14;5121292069796;44.150,72;1032497469754;41.975,61;459789359685;45.047,28;3679372119811;46.660,43;13652761437
2020-03-15;43.069,21;3499491942119;45.282,25;4360063174693;46.147,14;5121292069796;44.150,72;1032497469754;41.975,61;459789359685;45.047,28;3679372119811;46.660,43;13652761437
2020-03-16;43.696,45;3538069889537;45.750,27;4384020065316;46.650,46;5156786796528;44.734,33;1043336079346;42.455,57;467999073454;45.556,69;3716572850622;46.865,74;14004360048
2020-03-17;40.648,20;3267818450218;42.722,44;4078916151941;43.673,00;4808403258451;41.532,84;965968605346;39.584,60;436168457424;42.609,28;3467932203433;44.054,39;12974803646
2020-03-18;40.941,82;3253205587783;43.019,65;4070551154838;43.922,58;4792153762594;41.880,49;960972968899;39.879,95;436815402890;42.814,07;3456829196066;44.254,40;12689638094
2020-03-19;39.161,85;3084288608918;41.237,32;3874172242612;42.102,74;4568204379669;40.071,44;909418664975;38.185,15;416240591383;40.962,97;3286229241208;42.343,67;12068369890
2020-03-20;38.903,23;3007039052195;40.896,60;3784863752684;41.862,28;4497220365536;39.792,00;882541434279;37.868,88;410006154027;40.685,36;3232057466248;41.901,25;11920578678
2020-03-21;38.903,23;3007039052195;40.896,60;3784863752684;41.862,28;4497220365536;39.792,00;882541434279;37.868,88;410006154027;40.685,36;3232057466248;41.901,25;11920578678
2020-03-22;38.903,23;3007039052195;40.896,60;3784863752684;41.862,28;4497220365536;39.792,00;882541434279;37.868,88;410006154027;40.685,36;3232057466248;41.901,25;11920578678
2020-03-23;38.846,47;2946808185805;40.810,76;3709235900804;41.785,52;4410487149341;39.721,57;871135989165;37.829,44;406585802886;40.655,05;3206713108797;41.681,57;11773110901
2020-03-24;38.008,16;2847342274025;39.926,67;3590401535759;40.851,66;4218896370141;38.767,90;840226128689;36.971,76;394921674023;39.741,05;3112183706061;40.915,86;11138955337
2020-03-25;39.053,27;2858311400031;41.016,87;3634052333657;41.986,26;4253219149169;39.854,20;842837297338;38.053,52;402427624683;40.867,29;3156572064085;41.770,77;10906247025
2020-03-26;39.979,01;2851420863978;41.962,35;3661713900099;42.938,38;4288477830885;40.835,22;847241472222;38.993,62;408300223369;41.919,08;3204284436782;43.072,72;10768208204
2020-03-27;40.977,76;2836052223429;43.028,30;3685744493815;43.911,17;4296137139267;41.986,86;851697770337;40.025,52;414829056621;43.030,62;3239245265031;44.235,96;10538034426
2020-03-28;40.977,76;2836052223429;43.028,30;3685744493815;43.911,17;4296137139267;41.986,86;851697770337;40.025,52;414829056621;43.030,62;3239245265031;44.235,96;10538034426
2020-03-29;40.977,76;2836052223429;43.028,30;3685744493815;43.911,17;4296137139267;41.986,86;851697770337;40.025,52;414829056621;43.030,62;3239245265031;44.235,96;10538034426
2020-03-30;40.246,21;2929171579708;42.309,23;3796035093348;43.245,31;4446974771194;41.240,51;879400222996;39.402,62;422326438499;42.324,43;3267196663568;43.462,32;10904711479
2020-03-31;40.990,80;3067831243792;42.977,25;3909920197724;43.924,53;4721327153581;41.989,52;937449770817;40.014,21;432469799233;42.974,21;3337125329967;44.139,62;11602032503
2020-04-01;41.443,24;3109965201918;43.432,15;3979851854476;44.335,42;4865828984615;42.400,76;990546466349;40.453,24;440172798440;43.495,08;3377897374498;44.591,25;12385557524
2020-04-02;41.016,22;3079985754583;42.905,01;3940776012344;43.820,85;4824808401612;41.827,31;981552834209;39.989,37;435316394423;42.950,46;3338102226292;43.952,52;12789625941
2020-04-03;41.419,54;3101997664781;43.301,82;3965401570062;44.226,75;4866639889578;42.210,24;990089384054;40.352,06;438969043530;43.356,44;3365418792452;44.403,53;12979300975
2020-04-04;41.419,54;3101997664781;43.301,82;3965401570062;44.226,75;4866639889578;42.210,24;990089384054;40.352,06;438969043530;43.356,44;3365418792452;44.403,53;12979300975
2020-04-05;41.419,54;3101997664781;43.301,82;3965401570062;44.226,75;4866639889578;42.210,24;990089384054;40.352,06;438969043530;43.356,44;3365418792452;44.403,53;12979300975
2020-04-06;41.367,81;3094203040195;43.244,31;3957062556460;44.204,59;4865974839520;42.139,62;989018281811;40.339,29;438344980899;43.317,82;3360978415622;44.339,36;12996754831
2020-04-07;42.207,75;3315134598557;44.121,26;4209425273634;45.088,89;5202693922174;43.065,79;1061452225951;41.152,97;469626365176;44.192,87;3560295139071;45.385,28;13947201448
2020-04-08;42.358,24;3486421777065;44.351,83;4384330293120;45.412,44;5455683325341;43.318,85;1119148396536;41.366,28;481008881737;44.504,40;3648314938141;45.549,52;14675371613
2020-04-09;43.111,48;3640467381102;45.089,08;4565172211188;46.226,17;5752023083553;44.149,10;1195823804076;42.089,62;493204326183;45.264,32;3734359603872;46.449,55;15687135521
