
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-04-01;37.718,06;3679565088637;38.994,75;3267742965926;39.913,66;5190647941788;37.391,29;2817288202892;37.351,68;1494284978732;37.240,38;4663857421636;38.526,79;11350118277
2020-04-02;37.491,52;3650762568196;38.735,86;3244690612815;39.644,30;5157864375322;37.075,56;2789631054068;37.068,92;1482006302693;36.926,43;4619540438893;38.217,60;11201773688
2020-04-03;37.771,06;3664305647992;39.024,31;3260939449244;39.940,87;5185145153313;37.369,13;2805813856454;37.356,70;1492395748703;37.221,88;4649403670352;38.556,67;11306638343
2020-04-04;37.771,06;3664305647992;39.024,31;3260939449244;39.940,87;5185145153313;37.369,13;2805813856454;37.356,70;1492395748703;37.221,88;4649403670352;38.556,67;11306638343
2020-04-05;37.771,06;3664305647992;39.024,31;3260939449244;39.940,87;5185145153313;37.369,13;2805813856454;37.356,70;1492395748703;37.221,88;4649403670352;38.556,67;11306638343
2020-04-06;37.718,75;3655026326310;38.951,31;3249768097829;39.888,13;5173675732584;37.266,42;2796578617122;37.269,25;1488517483261;37.147,15;4637606595563;38.489,16;11302077469
2020-04-07;38.246,41;3769095544227;39.536,88;3361628780529;40.485,42;5349817000383;37.880,81;2867159703513;37.846,71;1515170437298;37.746,04;4754670540073;39.158,88;11571032470
2020-04-08;38.423,90;3851342092639;39.731,89;3455695829745;40.712,73;5481697438275;38.094,27;2894967789252;38.074,19;1526144614290;37.995,35;4807213971201;39.347,96;11719254270
2020-04-09;38.878,47;3938925762088;40.228,03;3551985169456;41.210,83;5649125466398;38.631,18;2938949895420;38.558,90;1546764421569;38.457,46;4871075841310;39.885,59;12166857962
2020-04-10;38.878,47;3938925762088;40.228,03;3551985169456;41.210,83;5649125466398;38.631,18;2938949895420;38.558,90;1546764421569;38.457,46;4871075841310;39.885,59;12166857962
