
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-02-26;44.641,83;5343155678605;46.645,30;5779615061863;42.660,27;8504069660003;45.957,25;1960804947658;72.082,92;845674603399;42.520,66;4553158931417;47.190,50;15593118147
2020-02-27;44.528,00;5316262868324;46.535,88;5755448196599;42.564,33;8473633761792;45.841,86;1954810384868;71.903,58;843593495958;42.405,55;4538307390648;47.078,05;15673486715
2020-02-28;44.250,09;5277894303480;46.251,88;5735492867759;42.332,79;8460627433112;45.573,94;1948095838430;71.492,44;840422818635;42.107,86;4509425291625;46.765,44;15572810234
2020-02-29;44.250,09;5277894303480;46.251,88;5735492867759;42.332,79;8460627433112;45.573,94;1948095838430;71.492,44;840422818635;42.107,86;4509425291625;46.765,44;15572810234
2020-03-01;44.250,09;5277894303480;46.251,88;5735492867759;42.332,79;8460627433112;45.573,94;1948095838430;71.492,44;840422818635;42.107,86;4509425291625;46.765,44;15572810234
2020-03-02;44.150,08;5249780227375;46.160,46;5720550142930;42.268,96;8444964742393;45.494,45;1945237114960;71.336,59;846416778135;41.988,92;4489581461506;46.723,70;15970672770
2020-03-03;44.271,06;5287225767527;46.287,06;5739694374183;42.397,84;8487863521526;45.621,90;1951482385080;71.521,10;848802517412;42.102,74;4507103823819;46.815,14;16012771243
2020-03-04;44.533,99;5336978022936;46.541,36;5783490875058;42.634,64;8579152945881;45.870,00;1967559973622;71.881,80;854895427456;42.337,78;4540388074327;47.059,05;16112076789
2020-03-05;45.055,91;5474879528133;47.100,49;5887531783423;43.111,75;8771964212942;46.421,97;2000571340083;72.684,66;865761783266;42.869,08;4619990289265;47.608,73;16664939507
2020-03-06;45.160,59;5519782512199;47.225,69;5934863045215;43.211,93;8837613673905;46.544,41;2011896625344;72.839,14;868250584933;42.986,68;4645669111392;47.716,06;16634952700
2020-03-07;45.160,59;5519782512199;47.225,69;5934863045215;43.211,93;8837613673905;46.544,41;2011896625344;72.839,14;868250584933;42.986,68;4645669111392;47.716,06;16634952700
2020-03-08;45.160,59;5519782512199;47.225,69;5934863045215;43.211,93;8837613673905;46.544,41;2011896625344;72.839,14;868250584933;42.986,68;4645669111392;47.716,06;16634952700
2020-03-09;45.364,24;5269605610540;47.418,31;5662948496824;43.339,08;8420175604346;46.749,10;1920129426510;73.138,71;853607420820;43.176,44;4531872589651;47.926,08;15640917837
2020-03-10;45.481,72;5154611414769;47.587,00;5507568401184;43.439,44;7996770669029;46.948,10;1867245233311;73.334,47;847688590383;43.299,79;4488343780254;48.122,48;14857298405
2020-03-11;45.391,95;5110728661265;47.518,74;5462040504730;43.421,05;7824633881500;46.883,79;1852859872403;73.221,43;843741745689;43.231,16;4465185626876;48.027,37;14540396445
2020-03-12;45.367,58;5094789473771;47.498,74;5446813151776;43.430,96;7793843134285;46.862,81;1847690545894;73.209,34;843312733529;43.223,18;4456649709291;47.983,19;14376765405
2020-03-13;44.417,14;5006322927061;46.548,36;5354039259322;42.615,08;7663846021647;45.954,82;1815039253047;71.747,68;827809409428;42.270,19;4368722935470;47.035,95;14345290030
2020-03-14;44.417,14;5006322927061;46.548,36;5354039259322;42.615,08;7663846021647;45.954,82;1815039253047;71.747,68;827809409428;42.270,19;4368722935470;47.035,95;14345290030
2020-03-15;44.417,14;5006322927061;46.548,36;5354039259322;42.615,08;7663846021647;45.954,82;1815039253047;71.747,68;827809409428;42.270,19;4368722935470;47.035,95;14345290030
2020-03-16;44.491,27;5027383394427;46.605,77;5371655887385;42.679,60;7693585998446;46.018,64;1816327188084;71.855,17;833878017307;42.388,76;4382803187184;47.111,00;14889723147
2020-03-17;44.756,69;5106962433440;46.873,97;5437445223278;43.016,61;7812450238955;46.320,38;1832973141971;72.268,32;841137704356;42.636,01;4423102746112;47.240,86;15302317437
2020-03-18;44.698,55;5351805668148;46.920,13;5711562966458;42.963,56;8189227800902;46.379,74;1926475487275;72.341,03;870282134168;42.616,02;4626069933294;47.308,96;16439720287
2020-03-19;43.689,93;5479514361298;46.007,24;5866598617305;42.140,58;8411402226873;45.387,48;1975133954392;70.801,08;863830781945;41.678,53;4632074351110;46.393,95;16870287971
2020-03-20;43.350,47;5695251026893;45.645,92;6096803495341;41.813,11;8743795844815;45.003,93;2033112327729;70.136,48;865505753445;41.290,94;4678913169848;45.964,43;17543695824
2020-03-21;43.350,47;5695251026893;45.645,92;6096803495341;41.813,11;8743795844815;45.003,93;2033112327729;70.136,48;865505753445;41.290,94;4678913169848;45.964,43;17543695824
2020-03-22;43.350,47;5695251026893;45.645,92;6096803495341;41.813,11;8743795844815;45.003,93;2033112327729;70.136,48;865505753445;41.290,94;4678913169848;45.964,43;17543695824
2020-03-23;43.017,48;5814115981131;45.381,81;6316236793580;41.554,80;9102840928246;44.676,56;2047477962171;69.629,39;867445056387;40.958,86;4706472613676;45.636,93;18247923663
2020-03-24;42.568,83;5857743930760;44.868,47;6353941260414;41.166,86;9346581825304;44.220,56;2051088733130;68.843,33;864586754227;40.427,56;4698795035953;45.197,64;18953342189
2020-03-25;42.510,90;6045052304625;44.800,00;6486865140579;41.110,80;9582958876367;44.199,77;2101691830160;68.794,24;874624609272;40.394,81;4803016674968;45.179,07;19850090927
2020-03-26;42.840,49;6334939988629;45.093,21;6699121821032;41.411,04;9853625501343;44.461,03;2156939559475;69.245,81;891738144963;40.704,90;4929938538847;45.514,10;20949512737
2020-03-27;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-28;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-29;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-30;43.058,30;6512796118341;45.406,43;6725124172600;41.498,37;9827658731853;44.713,53;2169247593067;69.672,66;898673180810;40.944,26;5021964749292;45.833,65;21901660631
2020-03-31;43.091,85;6429602298950;45.474,61;6667398051036;41.594,47;9527785468660;44.765,18;2135817439855;69.745,81;898831990582;40.988,48;5024520238306;45.888,70;21448047808
2020-04-01;43.194,67;6474106071974;45.619,59;6688354669787;41.711,46;9505577254809;44.885,84;2113830967125;69.914,83;906519242427;41.113,21;5059044876016;46.010,61;21331297719
2020-04-02;43.552,08;6553312933485;45.998,76;6750518295585;41.970,79;9571068641844;45.262,53;2136245753929;70.381,94;915314664807;41.436,71;5117473530395;46.408,80;21125562624
2020-04-03;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-04;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-05;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-06;43.467,03;6612138301563;45.894,63;6809256906792;41.931,91;9645805090856;45.150,49;2148429526022;70.175,67;921218999187;41.398,03;5154950430767;46.395,65;21156808412
2020-04-07;43.547,88;6305564476250;45.984,91;6477232592123;42.011,07;9180882569951;45.247,95;2045943613559;70.341,51;884574169244;41.531,15;4913939827732;46.545,02;20169940715
2020-04-08;43.576,81;5985341366369;46.015,97;6141081090247;42.025,27;8700091246431;45.267,14;1958939558858;70.377,29;870661073116;41.561,77;4799620930112;46.582,88;19176606167
2020-04-09;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-10;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-11;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-12;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-13;44.225,82;5843185446220;46.783,93;5966778994366;42.588,64;7920244078162;45.951,99;1855103859781;71.298,40;874945064945;42.232,88;4819714380148;47.346,35;17526483315
2020-04-14;44.349,58;5834778969770;46.897,10;5972923835266;42.712,29;7915131897576;46.059,02;1860426293456;71.427,70;876242445700;42.323,92;4828428617941;47.467,86;17268018298
2020-04-15;44.436,01;5858664233605;46.995,60;5978106001434;42.768,51;7932980880407;46.122,18;1862448523960;71.531,08;889751406815;42.415,63;4841080236609;47.468,73;24876014666
2020-04-16;44.562,59;5866628813980;47.042,27;5972530765703;42.852,66;7933100073612;46.152,10;1862290505706;71.639,58;891708751116;42.485,39;4846963331502;47.509,13;24617795602
2020-04-17;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-18;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-19;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-20;44.701,54;5824177803424;47.172,72;5937875241729;42.964,05;7836745571784;46.295,14;1858344660286;71.859,62;894046300664;42.671,38;4846920939362;47.623,90;24602782158
2020-04-21;44.757,96;5794195372748;47.217,02;5902631896615;43.010,42;7772169341932;46.356,39;1850329042045;71.921,24;892133394920;42.734,07;4839853763891;47.633,41;24503009959
2020-04-22;44.770,42;5764819923396;47.216,07;5881488497908;42.988,63;7739258750995;46.344,54;1846184243651;71.927,09;891216541629;42.744,40;4832376367908;47.609,47;24632011095
2020-04-23;44.863,44;5747099841368;47.293,12;5871179653038;43.082,30;7720150625575;46.423,46;1845068782732;72.050,64;891451291408;42.837,09;4837725024099;47.675,41;24520189335
2020-04-24;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-25;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-26;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-27;45.151,07;5809431686833;47.568,32;5913772876217;43.324,93;7810088241560;46.763,85;1865286332565;72.482,04;896751286811;43.106,63;4872030340939;47.959,16;24839203015
2020-04-28;45.336,04;5833323048569;47.771,62;5940491536950;43.513,54;7842464350419;47.007,46;1876675562104;72.780,10;900178608272;43.300,13;4893319518906;48.160,94;24887420866
2020-04-29;45.413,55;5828965067566;47.847,76;5941672700385;43.601,15;7850425508365;47.063,28;1878742283732;72.899,76;901194237010;43.407,65;4904163884263;48.215,33;25043226428
2020-04-30;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-01;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-02;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-03;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.304,29;25122941828
2020-05-04;45.679,29;5836163630381;48.079,27;5967026393698;43.833,78;7876947302005;47.360,77;1888419731760;73.317,02;909248725811;43.665,91;4925516880460;48.419,66;32651794881
2020-05-05;45.686,00;5824668164191;48.117,78;5963943896705;43.818,45;7858542762682;47.388,50;1888537893280;73.348,89;909238443412;43.690,32;4924470832601;48.434,06;32563706879
2020-05-06;45.840,61;5828639402253;48.208,89;5954222409503;43.983,50;7863517138445;47.545,66;1890759322826;73.602,37;911429344941;43.855,73;4938519635385;48.556,71;32519581368
2020-05-07;45.917,11;5855528441146;48.251,85;5961540211112;44.062,05;7896164130498;47.608,45;1893829540263;73.705,36;913315110422;43.927,43;4949585933635;48.611,77;32468784523
2020-05-08;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
