fecha,fondo,administradora,valor cuota,valor patrimonio
2020-08-28,D,PLANVITAL,38084.86,1061151737361.0
2020-08-28,D,PROVIDA,39386.8,9453329135657.0
2020-08-28,D,UNO,43005.0,11840131009.0
2020-08-29,D,CAPITAL,39954.54,6176517451085.0
2020-08-29,D,CUPRUM,41693.65,4015196109766.0
2020-08-29,D,HABITAT,42708.78,7125457176194.0
2020-08-29,D,MODELO,40219.38,669317662443.0
2020-08-29,D,PLANVITAL,38084.86,1061151737361.0
2020-08-29,D,PROVIDA,39386.8,9453329135657.0
2020-08-29,D,UNO,43005.0,11840131009.0
2020-08-30,D,CAPITAL,39954.54,6176517451085.0
2020-08-30,D,CUPRUM,41693.65,4015196109766.0
2020-08-30,D,HABITAT,42708.78,7125457176194.0
2020-08-30,D,MODELO,40219.38,669317662443.0
2020-08-30,D,PLANVITAL,38084.86,1061151737361.0
2020-08-30,D,PROVIDA,39386.8,9453329135657.0
2020-08-30,D,UNO,43005.0,11840131009.0
2020-08-31,D,CAPITAL,39943.54,6200011226579.0
2020-08-31,D,CUPRUM,41684.75,3982584099854.0
2020-08-31,D,HABITAT,42709.97,7157733827637.0
2020-08-31,D,MODELO,40201.65,668568587428.0
2020-08-31,D,PLANVITAL,38070.18,1061686565083.0
2020-08-31,D,PROVIDA,39376.52,9485072076131.0
2020-08-31,D,UNO,42975.25,11740767785.0
2020-09-01,D,CAPITAL,39809.56,6175603186192.0
2020-09-01,D,CUPRUM,41553.36,3968617062623.0
2020-09-01,D,HABITAT,42572.46,7127421280324.0
2020-09-01,D,MODELO,40062.42,664318588108.0
2020-09-01,D,PLANVITAL,37951.6,1059271470359.0
2020-09-01,D,PROVIDA,39238.36,9448127864933.0
2020-09-01,D,UNO,42840.67,11984384190.0
2020-09-02,D,CAPITAL,39850.86,6170555932530.0
2020-09-02,D,CUPRUM,41607.26,3973860623617.0
2020-09-02,D,HABITAT,42623.13,7135452526883.0
2020-09-02,D,MODELO,40101.86,661878757141.0
2020-09-02,D,PLANVITAL,37995.73,1057998303295.0
2020-09-02,D,PROVIDA,39282.77,9458511729377.0
2020-09-02,D,UNO,42883.65,12051876997.0
2020-09-03,D,CAPITAL,39817.49,6164233069489.0
2020-09-03,D,CUPRUM,41570.64,3968203951510.0
2020-09-03,D,HABITAT,42586.51,7126270259390.0
2020-09-03,D,MODELO,40095.85,661654260811.0
2020-09-03,D,PLANVITAL,37964.6,1053652082134.0
2020-09-03,D,PROVIDA,39248.49,9435712768239.0
2020-09-03,D,UNO,42855.15,12064917505.0
2020-09-04,D,CAPITAL,39759.11,6145802908477.0
2020-09-04,D,CUPRUM,41503.97,3958014418422.0
2020-09-04,D,HABITAT,42504.59,7108343249232.0
2020-09-04,D,MODELO,40007.4,659468446812.0
2020-09-04,D,PLANVITAL,37903.6,1050759623109.0
2020-09-04,D,PROVIDA,39189.16,9420933579436.0
2020-09-04,D,UNO,42790.43,12057365006.0
2020-09-05,D,CAPITAL,39759.11,6145802908477.0
2020-09-05,D,CUPRUM,41503.97,3958014418422.0
2020-09-05,D,HABITAT,42504.59,7108343249232.0
2020-09-05,D,MODELO,40007.4,659468446812.0
2020-09-05,D,PLANVITAL,37903.6,1050759623109.0
2020-09-05,D,PROVIDA,39189.16,9420933579436.0
2020-09-05,D,UNO,42790.43,12057365006.0
2020-09-06,D,CAPITAL,39759.11,6145802908477.0
2020-09-06,D,CUPRUM,41503.97,3958014418422.0
2020-09-06,D,HABITAT,42504.59,7108343249232.0
2020-09-06,D,MODELO,40007.4,659468446812.0
2020-09-06,D,PLANVITAL,37903.6,1050759623109.0
2020-09-06,D,PROVIDA,39189.16,9420933579436.0
2020-09-06,D,UNO,42790.43,12057365006.0
2020-09-07,D,CAPITAL,39645.85,6118797340001.0
2020-09-07,D,CUPRUM,41393.76,3947316848246.0
2020-09-07,D,HABITAT,42380.01,7085716863604.0
2020-09-07,D,MODELO,39897.6,657301049523.0
2020-09-07,D,PLANVITAL,37803.99,1047071875472.0
2020-09-07,D,PROVIDA,39079.82,9389157161635.0
2020-09-07,D,UNO,42687.99,12004562423.0
2020-09-08,D,CAPITAL,39605.79,6112226965632.0
2020-09-08,D,CUPRUM,41349.42,3941518544701.0
2020-09-08,D,HABITAT,42332.86,7072542399149.0
2020-09-08,D,MODELO,39866.62,656389811280.0
2020-09-08,D,PLANVITAL,37765.96,1045515544875.0
2020-09-08,D,PROVIDA,39018.89,9364349520057.0
2020-09-08,D,UNO,42651.11,11983521926.0
2020-09-09,D,CAPITAL,39504.03,6095374381006.0
2020-09-09,D,CUPRUM,41240.41,3930253128066.0
2020-09-09,D,HABITAT,42222.44,7013848207930.0
2020-09-09,D,MODELO,39775.66,654930448803.0
2020-09-09,D,PLANVITAL,37676.96,1042834165456.0
2020-09-09,D,PROVIDA,38915.86,9329301319853.0
2020-09-09,D,UNO,42535.1,11959413543.0
2020-09-10,D,CAPITAL,39416.3,6067168345866.0
2020-09-10,D,CUPRUM,41145.31,3911762957748.0
2020-09-10,D,HABITAT,42129.13,6976871896564.0
2020-09-10,D,MODELO,39682.26,652259540668.0
2020-09-10,D,PLANVITAL,37590.03,1035904286007.0
2020-09-10,D,PROVIDA,38836.4,9207651719797.0
2020-09-10,D,UNO,42439.38,11945023192.0
2020-09-11,D,CAPITAL,39257.75,6043653404216.0
2020-09-11,D,CUPRUM,40980.51,3896690593995.0
2020-09-11,D,HABITAT,41979.82,6950778931901.0
2020-09-11,D,MODELO,39532.43,649558326939.0
2020-09-11,D,PLANVITAL,37443.23,1031669696487.0
2020-09-11,D,PROVIDA,38723.38,9181673462246.0
2020-09-11,D,UNO,42258.18,11895876309.0
2020-09-12,D,CAPITAL,39257.75,6043653404216.0
2020-09-12,D,CUPRUM,40980.51,3896690593995.0
2020-09-12,D,HABITAT,41979.82,6950778931901.0
2020-09-12,D,MODELO,39532.43,649558326939.0
2020-09-12,D,PLANVITAL,37443.23,1031669696487.0
2020-09-12,D,PROVIDA,38723.38,9181673462246.0
2020-09-12,D,UNO,42258.18,11895876309.0
2020-09-13,D,CAPITAL,39257.75,6043653404216.0
2020-09-13,D,CUPRUM,40980.51,3896690593995.0
2020-09-13,D,HABITAT,41979.82,6950778931901.0
2020-09-13,D,MODELO,39532.43,649558326939.0
2020-09-13,D,PLANVITAL,37443.23,1031669696487.0
2020-09-13,D,PROVIDA,38723.38,9181673462246.0
2020-09-13,D,UNO,42258.18,11895876309.0
2020-09-14,D,CAPITAL,39172.39,6019820438364.0
2020-09-14,D,CUPRUM,40899.96,3881398926479.0
2020-09-14,D,HABITAT,41899.12,6933972573967.0
2020-09-14,D,MODELO,39429.67,647891368252.0
2020-09-14,D,PLANVITAL,37363.4,1028807314127.0
2020-09-14,D,PROVIDA,38573.27,9150644271189.0
2020-09-14,D,UNO,42176.47,11908634718.0
2020-09-15,D,CAPITAL,39297.39,6029556355970.0
2020-09-15,D,CUPRUM,41034.27,3883167480800.0
2020-09-15,D,HABITAT,42016.09,6952894258861.0
2020-09-15,D,MODELO,39542.02,643319782112.0
2020-09-15,D,PLANVITAL,37472.14,1032255959357.0
2020-09-15,D,PROVIDA,38694.98,9163455641455.0
2020-09-15,D,UNO,42295.36,12634328790.0
2020-09-16,D,CAPITAL,39281.44,6021954783437.0
2020-09-16,D,CUPRUM,41012.31,3876078820429.0
2020-09-16,D,HABITAT,42002.83,6936048797058.0
2020-09-16,D,MODELO,39508.98,642559173022.0
2020-09-16,D,PLANVITAL,37451.27,1031678782813.0
2020-09-16,D,PROVIDA,38673.53,9159295401543.0
2020-09-16,D,UNO,42265.19,12588185063.0
2020-09-17,D,CAPITAL,39251.17,6014670293423.0
2020-09-17,D,CUPRUM,40990.88,3871191673153.0
2020-09-17,D,HABITAT,41966.4,6924540568728.0
2020-09-17,D,MODELO,39470.71,641593659245.0
2020-09-17,D,PLANVITAL,37422.09,1030302611968.0
2020-09-17,D,PROVIDA,38646.12,9150465735817.0
2020-09-17,D,UNO,42237.77,12598678544.0
2020-09-18,D,CAPITAL,39251.17,6014670293423.0
2020-09-18,D,CUPRUM,40990.88,3871191673153.0
2020-09-18,D,HABITAT,41966.4,6924540568728.0
2020-09-18,D,MODELO,39470.71,641593659245.0
2020-09-18,D,PLANVITAL,37422.09,1030302611968.0
2020-09-18,D,PROVIDA,38646.12,9150465735817.0
2020-09-18,D,UNO,42237.77,12598678544.0
2020-09-19,D,CAPITAL,39251.17,6014670293423.0
2020-09-19,D,CUPRUM,40990.88,3871191673153.0
2020-09-19,D,HABITAT,41966.4,6924540568728.0
2020-09-19,D,MODELO,39470.71,641593659245.0
2020-09-19,D,PLANVITAL,37422.09,1030302611968.0
2020-09-19,D,PROVIDA,38646.12,9150465735817.0
2020-09-19,D,UNO,42237.77,12598678544.0
2020-09-20,D,CAPITAL,39251.17,6014670293423.0
2020-09-20,D,CUPRUM,40990.88,3871191673153.0
2020-09-20,D,HABITAT,41966.4,6924540568728.0
2020-09-20,D,MODELO,39470.71,641593659245.0
2020-09-20,D,PLANVITAL,37422.09,1030302611968.0
2020-09-20,D,PROVIDA,38646.12,9150465735817.0
2020-09-20,D,UNO,42237.77,12598678544.0
2020-09-21,D,CAPITAL,39062.51,5963734655067.0
2020-09-21,D,CUPRUM,40814.18,3852516339089.0
2020-09-21,D,HABITAT,41776.37,6882138123456.0
2020-09-21,D,MODELO,39306.35,638294940920.0
2020-09-21,D,PLANVITAL,37255.12,1025153763933.0
2020-09-21,D,PROVIDA,38474.73,8971245556421.0
2020-09-21,D,UNO,42029.84,12405460390.0
2020-09-22,D,CAPITAL,39002.11,5953304834691.0
2020-09-22,D,CUPRUM,40723.12,3841369730463.0
2020-09-22,D,HABITAT,41711.23,6868050412290.0
2020-09-22,D,MODELO,39245.24,636560541414.0
2020-09-22,D,PLANVITAL,37194.12,1022975423040.0
2020-09-22,D,PROVIDA,38425.93,8961225035655.0
2020-09-22,D,UNO,41959.35,12280101476.0
2020-09-23,D,CAPITAL,38972.78,5945285201257.0
2020-09-23,D,CUPRUM,40692.08,3836315685107.0
2020-09-23,D,HABITAT,41674.23,6857090910660.0
2020-09-23,D,MODELO,39216.86,635422630844.0
2020-09-23,D,PLANVITAL,37176.37,1021697366208.0
2020-09-23,D,PROVIDA,38403.61,8956257411274.0
2020-09-23,D,UNO,41926.03,12228812170.0
2020-09-24,D,CAPITAL,38897.52,5933031512227.0
2020-09-24,D,CUPRUM,40607.11,3826984344188.0
2020-09-24,D,HABITAT,41614.68,6842729591564.0
2020-09-24,D,MODELO,39139.2,634270158547.0
2020-09-24,D,PLANVITAL,37102.32,1019376902360.0
2020-09-24,D,PROVIDA,38329.27,8938815456513.0
2020-09-24,D,UNO,41843.84,12211929933.0
2020-09-25,D,CAPITAL,38680.13,5899453908319.0
2020-09-25,D,CUPRUM,40389.57,3806289585001.0
2020-09-25,D,HABITAT,41369.11,6799338035419.0
2020-09-25,D,MODELO,38934.13,630279239949.0
2020-09-25,D,PLANVITAL,36897.5,1013639506564.0
2020-09-25,D,PROVIDA,38104.53,8885181154577.0
2020-09-25,D,UNO,41635.34,12177567741.0
2020-09-26,D,CAPITAL,38680.13,5899453908319.0
2020-09-26,D,CUPRUM,40389.57,3806289585001.0
2020-09-26,D,HABITAT,41369.11,6799338035419.0
2020-09-26,D,MODELO,38934.13,630279239949.0
2020-09-26,D,PLANVITAL,36897.5,1013639506564.0
2020-09-26,D,PROVIDA,38104.53,8885181154577.0
2020-09-26,D,UNO,41635.34,12177567741.0
2020-09-27,D,CAPITAL,38680.13,5899453908319.0
2020-09-27,D,CUPRUM,40389.57,3806289585001.0
2020-09-27,D,HABITAT,41369.11,6799338035419.0
2020-09-27,D,MODELO,38934.13,630279239949.0
2020-09-27,D,PLANVITAL,36897.5,1013639506564.0
2020-09-27,D,PROVIDA,38104.53,8885181154577.0
2020-09-27,D,UNO,41635.34,12177567741.0
2020-09-28,D,CAPITAL,38592.88,5881702833595.0
2020-09-28,D,CUPRUM,40282.02,3796535561621.0
2020-09-28,D,HABITAT,41273.71,6783470643892.0
2020-09-28,D,MODELO,38844.78,628263306780.0
2020-09-28,D,PLANVITAL,36812.09,1010546272557.0
2020-09-28,D,PROVIDA,38020.61,8860163432812.0
2020-09-28,D,UNO,41524.08,12145773144.0
2020-09-29,D,CAPITAL,38482.5,5863419739509.0
2020-09-29,D,CUPRUM,40197.9,3788116134458.0
2020-09-29,D,HABITAT,41163.37,6761854754663.0
2020-09-29,D,MODELO,38756.08,626199850784.0
2020-09-29,D,PLANVITAL,36711.3,1007389808156.0
2020-09-29,D,PROVIDA,37894.29,8825340073661.0
2020-09-29,D,UNO,41456.29,12083822012.0
2020-09-30,D,CAPITAL,38409.67,5883897983689.0
2020-09-30,D,CUPRUM,40117.61,3799371646158.0
2020-09-30,D,HABITAT,41090.52,6801419490734.0
2020-09-30,D,MODELO,38695.05,626551887028.0
2020-09-30,D,PLANVITAL,36642.98,1007288369482.0
2020-09-30,D,PROVIDA,37817.29,8885462705093.0
2020-09-30,D,UNO,41359.88,12067294901.0
2020-10-01,D,CAPITAL,38496.93,5898843313312.0
2020-10-01,D,CUPRUM,40197.64,3805208319512.0
2020-10-01,D,HABITAT,41167.78,6809180640839.0
2020-10-01,D,MODELO,38771.52,622303182067.0
2020-10-01,D,PLANVITAL,36719.54,1009538226466.0
2020-10-01,D,PROVIDA,37892.74,8900199723084.0
2020-10-01,D,UNO,41459.59,12341793381.0
2020-10-02,D,CAPITAL,38570.49,5910530726226.0
2020-10-02,D,CUPRUM,40274.09,3809993479265.0
2020-10-02,D,HABITAT,41259.56,6821598206260.0
2020-10-02,D,MODELO,38847.94,623311163066.0
2020-10-02,D,PLANVITAL,36791.59,1011400109285.0
2020-10-02,D,PROVIDA,37977.74,8910012987875.0
2020-10-02,D,UNO,41537.24,12402853108.0
2020-10-03,D,CAPITAL,38570.49,5910530726226.0
2020-10-03,D,CUPRUM,40274.09,3809993479265.0
2020-10-03,D,HABITAT,41259.56,6821598206260.0
2020-10-03,D,MODELO,38847.94,623311163066.0
2020-10-03,D,PLANVITAL,36791.59,1011400109285.0
2020-10-03,D,PROVIDA,37977.74,8910012987875.0
2020-10-03,D,UNO,41537.24,12402853108.0
2020-10-04,D,CAPITAL,38570.49,5910530726226.0
2020-10-04,D,CUPRUM,40274.09,3809993479265.0
2020-10-04,D,HABITAT,41259.56,6821598206260.0
2020-10-04,D,MODELO,38847.94,623311163066.0
2020-10-04,D,PLANVITAL,36791.59,1011400109285.0
2020-10-04,D,PROVIDA,37977.74,8910012987875.0
2020-10-04,D,UNO,41537.24,12402853108.0
2020-10-05,D,CAPITAL,38761.71,5933478041778.0
2020-10-05,D,CUPRUM,40471.15,3826161128357.0
2020-10-05,D,HABITAT,41470.51,6853537697511.0
2020-10-05,D,MODELO,39034.23,626044109398.0
2020-10-05,D,PLANVITAL,36973.95,1015649316904.0
2020-10-05,D,PROVIDA,38179.72,8954445636581.0
2020-10-05,D,UNO,41744.16,12326197321.0
2020-10-06,D,CAPITAL,38872.82,5944575813201.0
2020-10-06,D,CUPRUM,40580.37,3831561829014.0
2020-10-06,D,HABITAT,41571.42,6866733008762.0
2020-10-06,D,MODELO,39150.04,627364499469.0
2020-10-06,D,PLANVITAL,37073.88,1017802024453.0
2020-10-06,D,PROVIDA,38285.48,8974672187781.0
2020-10-06,D,UNO,41849.47,12296918149.0
2020-10-07,D,CAPITAL,38861.55,5936501188285.0
2020-10-07,D,CUPRUM,40580.08,3829615244888.0
2020-10-07,D,HABITAT,41562.1,6855855290748.0
2020-10-07,D,MODELO,39146.95,627270424946.0
2020-10-07,D,PLANVITAL,37067.62,1017302551823.0
2020-10-07,D,PROVIDA,38269.24,8969394342471.0
2020-10-07,D,UNO,41845.57,12255174619.0
2020-10-08,D,CAPITAL,38833.88,5930210751467.0
2020-10-08,D,CUPRUM,40531.54,3824644489596.0
2020-10-08,D,HABITAT,41527.91,6841115741453.0
2020-10-08,D,MODELO,39126.01,626836721263.0
2020-10-08,D,PLANVITAL,37042.95,1016312562479.0
2020-10-08,D,PROVIDA,38234.15,8960319342477.0
2020-10-08,D,UNO,41791.18,12246025531.0
2020-10-09,D,CAPITAL,39004.07,5954504159670.0
2020-10-09,D,CUPRUM,40701.25,3841479663479.0
2020-10-09,D,HABITAT,41701.1,6861994330624.0
2020-10-09,D,MODELO,39287.2,629622622335.0
2020-10-09,D,PLANVITAL,37197.85,1020674049699.0
2020-10-09,D,PROVIDA,38399.8,8982167870628.0
2020-10-09,D,UNO,41959.2,12308509933.0
2020-10-10,D,CAPITAL,39004.07,5954504159670.0
2020-10-10,D,CUPRUM,40701.25,3841479663479.0
2020-10-10,D,HABITAT,41701.1,6861994330624.0
2020-10-10,D,MODELO,39287.2,629622622335.0
2020-10-10,D,PLANVITAL,37197.85,1020674049699.0
2020-10-10,D,PROVIDA,38399.8,8982167870628.0
2020-10-10,D,UNO,41959.2,12308509933.0
2020-10-11,D,CAPITAL,39004.07,5954504159670.0
2020-10-11,D,CUPRUM,40701.25,3841479663479.0
2020-10-11,D,HABITAT,41701.1,6861994330624.0
2020-10-11,D,MODELO,39287.2,629622622335.0
2020-10-11,D,PLANVITAL,37197.85,1020674049699.0
2020-10-11,D,PROVIDA,38399.8,8982167870628.0
2020-10-11,D,UNO,41959.2,12308509933.0
2020-10-12,D,CAPITAL,39004.07,5954504159670.0
2020-10-12,D,CUPRUM,40701.25,3841479663479.0
2020-10-12,D,HABITAT,41701.1,6861994330624.0
2020-10-12,D,MODELO,39287.2,629622622335.0
2020-10-12,D,PLANVITAL,37197.85,1020674049699.0
2020-10-12,D,PROVIDA,38399.8,8982167870628.0
2020-10-12,D,UNO,41959.2,12308509933.0
2020-10-13,D,CAPITAL,39265.74,5975272086069.0
2020-10-13,D,CUPRUM,40952.21,3857902910280.0
2020-10-13,D,HABITAT,41975.49,6901264013281.0
2020-10-13,D,MODELO,39537.79,633739908532.0
2020-10-13,D,PLANVITAL,37430.6,1026953092678.0
2020-10-13,D,PROVIDA,38648.55,9030066148233.0
2020-10-13,D,UNO,42228.79,12430556265.0
2020-10-14,D,CAPITAL,39232.75,5973124733326.0
2020-10-14,D,CUPRUM,40930.16,3852895753335.0
2020-10-14,D,HABITAT,41938.7,6893972461364.0
2020-10-14,D,MODELO,39513.57,633473355973.0
2020-10-14,D,PLANVITAL,37404.49,1021776577795.0
2020-10-14,D,PROVIDA,38605.41,9018422010503.0
2020-10-14,D,UNO,42213.54,12485330540.0
2020-10-15,D,CAPITAL,39256.54,5982447806952.0
2020-10-15,D,CUPRUM,40958.06,3856569174893.0
2020-10-15,D,HABITAT,41973.95,6902660809270.0
2020-10-15,D,MODELO,39540.29,630620665653.0
2020-10-15,D,PLANVITAL,37428.93,1023478884964.0
2020-10-15,D,PROVIDA,38638.54,9021568343968.0
2020-10-15,D,UNO,42237.14,12593531841.0
2020-10-16,D,CAPITAL,39182.13,5968497419304.0
2020-10-16,D,CUPRUM,40885.76,3848784441654.0
2020-10-16,D,HABITAT,41903.7,6889117593666.0
2020-10-16,D,MODELO,39475.14,629474427787.0
2020-10-16,D,PLANVITAL,37365.59,1022308044993.0
2020-10-16,D,PROVIDA,38566.85,8998337532589.0
2020-10-16,D,UNO,42164.92,12532184974.0
2020-10-17,D,CAPITAL,39182.13,5968497419304.0
2020-10-17,D,CUPRUM,40885.76,3848784441654.0
2020-10-17,D,HABITAT,41903.7,6889117593666.0
2020-10-17,D,MODELO,39475.14,629474427787.0
2020-10-17,D,PLANVITAL,37365.59,1022308044993.0
2020-10-17,D,PROVIDA,38566.85,8998337532589.0
2020-10-17,D,UNO,42164.92,12532184974.0
2020-10-18,D,CAPITAL,39182.13,5968497419304.0
2020-10-18,D,CUPRUM,40885.76,3848784441654.0
2020-10-18,D,HABITAT,41903.7,6889117593666.0
2020-10-18,D,MODELO,39475.14,629474427787.0
2020-10-18,D,PLANVITAL,37365.59,1022308044993.0
2020-10-18,D,PROVIDA,38566.85,8998337532589.0
2020-10-18,D,UNO,42164.92,12532184974.0
2020-10-19,D,CAPITAL,39116.07,5956976084069.0
2020-10-19,D,CUPRUM,40807.19,3839628914873.0
2020-10-19,D,HABITAT,41846.92,6879375484253.0
2020-10-19,D,MODELO,39421.99,628414872271.0
2020-10-19,D,PLANVITAL,37308.07,1020039561278.0
2020-10-19,D,PROVIDA,38500.48,8981921706100.0
2020-10-19,D,UNO,42095.7,12462255734.0
2020-10-20,D,CAPITAL,39065.45,5945893587696.0
2020-10-20,D,CUPRUM,40751.67,3833684853968.0
2020-10-20,D,HABITAT,41794.69,6871645992523.0
2020-10-20,D,MODELO,39371.47,627726580776.0
2020-10-20,D,PLANVITAL,37265.55,1018626103311.0
2020-10-20,D,PROVIDA,38450.55,8968991762933.0
2020-10-20,D,UNO,42032.63,12517424754.0
2020-10-21,D,CAPITAL,39054.72,5946202700792.0
2020-10-21,D,CUPRUM,40745.45,3833608291103.0
2020-10-21,D,HABITAT,41800.28,6872901775652.0
2020-10-21,D,MODELO,39341.79,627390504827.0
2020-10-21,D,PLANVITAL,37257.23,1018386662234.0
2020-10-21,D,PROVIDA,38442.04,8964945186119.0
2020-10-21,D,UNO,42026.38,12520722120.0
2020-10-22,D,CAPITAL,39018.84,5936422018803.0
2020-10-22,D,CUPRUM,40722.41,3828168444415.0
2020-10-22,D,HABITAT,41776.91,6866916231428.0
2020-10-22,D,MODELO,39311.76,626342976470.0
2020-10-22,D,PLANVITAL,37231.58,1017045496764.0
2020-10-22,D,PROVIDA,38418.66,8956582768814.0
2020-10-22,D,UNO,42015.04,12555402269.0
2020-10-23,D,CAPITAL,39039.73,5997584065773.0
2020-10-23,D,CUPRUM,40744.39,3852913280662.0
2020-10-23,D,HABITAT,41791.72,6918115789138.0
2020-10-23,D,MODELO,39327.56,630238851551.0
2020-10-23,D,PLANVITAL,37255.73,1018344809266.0
2020-10-23,D,PROVIDA,38445.65,8963321366161.0
2020-10-23,D,UNO,42041.5,12613868546.0
2020-10-24,D,CAPITAL,39039.73,5997584065773.0
2020-10-24,D,CUPRUM,40744.39,3852913280662.0
2020-10-24,D,HABITAT,41791.72,6918115789138.0
2020-10-24,D,MODELO,39327.56,630238851551.0
2020-10-24,D,PLANVITAL,37255.73,1018344809266.0
2020-10-24,D,PROVIDA,38445.65,8963321366161.0
2020-10-24,D,UNO,42041.5,12613868546.0
2020-10-25,D,CAPITAL,39039.73,5997584065773.0
2020-10-25,D,CUPRUM,40744.39,3852913280662.0
2020-10-25,D,HABITAT,41791.72,6918115789138.0
2020-10-25,D,MODELO,39327.56,630238851551.0
2020-10-25,D,PLANVITAL,37255.73,1018344809266.0
2020-10-25,D,PROVIDA,38445.65,8963321366161.0
2020-10-25,D,UNO,42041.5,12613868546.0
2020-10-26,D,CAPITAL,39048.55,6008384767627.0
2020-10-26,D,CUPRUM,40749.32,3858936170060.0
2020-10-26,D,HABITAT,41787.96,6922583064820.0
2020-10-26,D,MODELO,39346.4,632111846418.0
2020-10-26,D,PLANVITAL,37266.22,1018551098924.0
2020-10-26,D,PROVIDA,38458.33,8951730524304.0
2020-10-26,D,UNO,42052.43,12789438793.0
2020-10-27,D,CAPITAL,39033.56,6005679626547.0
2020-10-27,D,CUPRUM,40728.87,3856015572088.0
2020-10-27,D,HABITAT,41775.53,6920973725234.0
2020-10-27,D,MODELO,39328.17,631647776914.0
2020-10-27,D,PLANVITAL,37253.81,1018141064450.0
2020-10-27,D,PROVIDA,38449.64,8950031762914.0
2020-10-27,D,UNO,42036.8,12783390063.0
2020-10-28,D,CAPITAL,38948.36,5994392256396.0
2020-10-28,D,CUPRUM,40657.82,3849281980175.0
2020-10-28,D,HABITAT,41694.46,6903477348387.0
2020-10-28,D,MODELO,39250.5,630304317277.0
2020-10-28,D,PLANVITAL,37186.0,1015946621012.0
2020-10-28,D,PROVIDA,38355.14,8927420752935.0
2020-10-28,D,UNO,41945.4,12799814779.0
2020-10-29,D,CAPITAL,38776.87,5969767530133.0
2020-10-29,D,CUPRUM,40489.76,3833498241002.0
2020-10-29,D,HABITAT,41529.69,6876256975115.0
2020-10-29,D,MODELO,39096.44,627887417219.0
2020-10-29,D,PLANVITAL,37032.44,1011878601585.0
2020-10-29,D,PROVIDA,38183.23,8888833236554.0
2020-10-29,D,UNO,41755.78,12740594339.0
2020-10-30,D,CAPITAL,38734.25,5996304942072.0
2020-10-30,D,CUPRUM,40456.45,3846229423783.0
2020-10-30,D,HABITAT,41480.08,6911480904618.0
2020-10-30,D,MODELO,39042.1,628329544657.0
2020-10-30,D,PLANVITAL,36989.42,1012854959464.0
2020-10-30,D,PROVIDA,38143.96,8933276806726.0
2020-10-30,D,UNO,41730.07,12707453000.0
2020-10-31,D,CAPITAL,38734.25,5996304942072.0
2020-10-31,D,CUPRUM,40456.45,3846229423783.0
2020-10-31,D,HABITAT,41480.08,6911480904618.0
2020-10-31,D,MODELO,39042.1,628329544657.0
2020-10-31,D,PLANVITAL,36989.42,1012854959464.0
2020-10-31,D,PROVIDA,38143.96,8933276806726.0
2020-10-31,D,UNO,41730.07,12707453000.0
2020-11-01,D,CAPITAL,38734.25,5996304942072.0
2020-11-01,D,CUPRUM,40456.45,3846229423783.0
2020-11-01,D,HABITAT,41480.08,6911480904618.0
2020-11-01,D,MODELO,39042.1,628329544657.0
2020-11-01,D,PLANVITAL,36989.42,1012854959464.0
2020-11-01,D,PROVIDA,38143.96,8933276806726.0
2020-11-01,D,UNO,41730.07,12707453000.0
2020-11-02,D,CAPITAL,38615.37,5953568915231.0
2020-11-02,D,CUPRUM,40355.11,3818922950730.0
2020-11-02,D,HABITAT,41353.28,6854967326412.0
2020-11-02,D,MODELO,38918.8,618451474670.0
2020-11-02,D,PLANVITAL,36872.46,1009666778593.0
2020-11-02,D,PROVIDA,38017.98,8893406641648.0
2020-11-02,D,UNO,41614.58,12670864294.0
2020-11-03,D,CAPITAL,38648.44,5954686599377.0
2020-11-03,D,CUPRUM,40384.03,3815915593448.0
2020-11-03,D,HABITAT,41395.14,6854314012156.0
2020-11-03,D,MODELO,38942.32,618121560752.0
2020-11-03,D,PLANVITAL,36894.32,1009841474343.0
2020-11-03,D,PROVIDA,38050.36,8898062132372.0
2020-11-03,D,UNO,41641.98,12727109414.0
2020-11-04,D,CAPITAL,38753.21,5969012991020.0
2020-11-04,D,CUPRUM,40491.09,3822666682209.0
2020-11-04,D,HABITAT,41517.62,6868182692845.0
2020-11-04,D,MODELO,39042.7,619551896021.0
2020-11-04,D,PLANVITAL,37000.22,1012213109956.0
2020-11-04,D,PROVIDA,38177.67,8928870455160.0
2020-11-04,D,UNO,41723.46,12718086253.0
2020-11-05,D,CAPITAL,38903.87,5990338493995.0
2020-11-05,D,CUPRUM,40660.15,3838595319054.0
2020-11-05,D,HABITAT,41688.12,6895013816847.0
2020-11-05,D,MODELO,39200.44,621889047797.0
2020-11-05,D,PLANVITAL,37157.62,1016167921685.0
2020-11-05,D,PROVIDA,38335.19,8965043339460.0
2020-11-05,D,UNO,41896.76,12756688735.0
2020-11-06,D,CAPITAL,39257.69,6037157268551.0
2020-11-06,D,CUPRUM,41009.18,3865988830862.0
2020-11-06,D,HABITAT,42026.79,6940387471215.0
2020-11-06,D,MODELO,39550.09,627173454200.0
2020-11-06,D,PLANVITAL,37477.13,1024316432304.0
2020-11-06,D,PROVIDA,38676.01,9034857454063.0
2020-11-06,D,UNO,42244.99,12885680660.0
2020-11-07,D,CAPITAL,39257.69,6037157268551.0
2020-11-07,D,CUPRUM,41009.18,3865988830862.0
2020-11-07,D,HABITAT,42026.79,6940387471215.0
2020-11-07,D,MODELO,39550.09,627173454200.0
2020-11-07,D,PLANVITAL,37477.13,1024316432304.0
